is_blue,is_local,is_core,arpu,brand,gender,age,id_area,avg_time,avg_distance,avg_speed,n_obs,manhua_ltime,manhua_lflux,jinrongye_ltime,jinrongye_lflux,zhuti_zhuomian_ltime,zhuti_zhuomian_lflux,wuliu_kuaidi_ltime,wuliu_kuaidi_lflux,yule_zixun_ltime,yule_zixun_lflux,dongzuo_youxi_ltime,dongzuo_youxi_lflux,qiche_xinxi_ltime,qiche_xinxi_lflux,caijing_zixun_ltime,caijing_zixun_lflux,waiyu_ltime,waiyu_lflux,junshi_zixun_ltime,junshi_zixun_lflux,lvyou_chuxing_ltime,lvyou_chuxing_lflux,bangong_wenjiao_ltime,bangong_wenjiao_lflux,shouji_shuma_ltime,shouji_shuma_lflux,shequ_luntan_ltime,shequ_luntan_lflux,hunlian_jiaoyou_ltime,hunlian_jiaoyou_lflux,gongju_ruanjian_ltime,gongju_ruanjian_lflux,tuangou_dazhe_ltime,tuangou_dazhe_lflux,waimai_songcan_ltime,waimai_songcan_lflux,dache_ruanjian_ltime,dache_ruanjian_lflux,cidian_fanyi_ltime,cidian_fanyi_lflux,shejiao_wangluo_ltime,shejiao_wangluo_lflux,anquan_shadu_ltime,anquan_shadu_lflux,dianying_ltime,dianying_lflux,shouji_yuedu_ltime,shouji_yuedu_lflux,liulanqi_ltime,liulanqi_lflux,keji_zixun_ltime,keji_zixun_lflux,fuzhuang_fangzhi_ltime,fuzhuang_fangzhi_lflux,shijian_tianqi_ltime,shijian_tianqi_lflux,dianzi_zhifu_ltime,dianzi_zhifu_lflux,yiliao_jiankang_ltime,yiliao_jiankang_lflux,weizhang_chaxun_ltime,weizhang_chaxun_lflux,shouji_shipin_ltime,shouji_shipin_lflux
1,Y,Y,101.900000000000006,华为,01,05,522229,1696.79299999999989,3413.20699999999988,170.477000000000004,241,,,,,,,611,1647,,,,,213268,5361986,671,8611,,,,,1727,16813,,,9473412,1827969,,,61132,96493,21946212,1109184282,335066,23491547,707445,103867130,5896579,117284575,,,791495,99861094,78479,557472,,,34524080,32071602,4644300,14243464,10552749,4055571,,,,,7053126,84978269,515329,1349821,118,448,300902575,31241313239
1,Y,Y,12.3200000000000003,华为,01,09,370405,1351.923,5516.26800000000003,220.716000000000008,183,,,,,,,,,,,21000,682283,8154,2147,,,,,83000,81807,1467822,1644925,,,3313292,756691,,,,,371487,1499550,9544734,10951059,111846,8940,9771270,64155463,,,4517007,33999667,349851,2330847,,,18118465,41418095,698067,27788961,1,327,,,,,5195269,81525528,149994,185792,54,1635,135974917,22603911790
1,Y,Y,22,欧珀,01,08,360781,1183.7349999999999,3336.59999999999991,42.7349999999999994,155,,,,,,,,,,,,,9,1030,,,,,,,,,,,45000,2740,,,,,,,1086,12891,15390140,26222729,0,120,,,1292996,812388,,,,,324229,116133,1733,24782,,,,,,,72947,126024,,,,,9316303,313142056
1,Y,Y,68.019999999999996,苹果,01,05,362502,828.100000000000023,14436.3999999999996,259.100000000000023,20,,,,,,,1776972,19991607,,,,,10245030,356796249,240402,77473,,,,,2955346,105551864,,,228901,215485,,,2359393,13477837,13561306,61940809,12176511,248615462,963945,4169080,4326172,85674822,214,372,27104795,186071706,987719,604103,,,2581727,145102924,989990,3236973,1800000,1736522,,,,,23194675,83060044,178009,8592751,23021,1049240,154674521,5653863683
1,Y,Y,82.4699999999999989,苹果,01,06,522229,1403.05899999999997,8544.76499999999942,44.7650000000000006,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3929204,2024907,,,,,,,,,27894,6941,,,,,,,,,,,,,,,58303,6983194
1,Y,Y,0,苹果,02,05,350823,720.785999999999945,2796.76499999999987,355.254999999999995,98,,,,,,,,,,,,,,,,,,,,,,,,,2103,32199,,,,,,,1000,4006,,,,,,,58,1698,,,,,,,,,,,,,,,,,,,,,36271,378979
1,N,Y,106,苹果,02,11,412822,1708.02199999999993,4127.63000000000011,45.4570000000000007,46,,,1,438,,,327580,3071687,,,,,5250893,76811536,,,,,,,7592798,31630956,,,2517,10865,,,506348,1318371,4796289,839301444,12806748,492712695,3183037,13751698,15124572,124655888,76,324,48188773,1243637298,9,1831,65,610,24527598,38600878,387591,1984366,192,3284,,,320,61392,8428405,32342386,1273742,1205908,95,1384,394263213,22333729074
1,N,Y,59,小米,01,06,412723,3748.43100000000004,8109.11999999999989,56.7490000000000023,167,,,,,,,43,302,,,,,5224146,236174333,336710,82101,,,,,998078305,5022946515,,,327618099,349102675,,,6026,981587,367069,34010334,6146333,90042309,1805852,8569092,935269971,3473648446,46603,1239117,1266159050,1544404207,100172,173415,,,141625896,188521721,910480,2975627,85341,167184,,,295073,15068663,4313517,59909450,28909,363174,,,559660882,64221437225
1,Y,Y,146.5,欧珀,01,05,522122,1747.15599999999995,5534.1880000000001,192.625,32,,,53,160,,,5462595,22743724,,,411,12355,959288,92674192,1,286,,,,,4192797,16478203,,,323963,510961,,,89233,56078,816728,1165226,350436893,4714829238,16354230,115394000,9615687,67427633,248000,1346831,25341817,39858041,75815,123485,,,6071964,33132045,7611006,29169882,162351,25250833,,,113540,11602,17501183,132739855,507041,275864,134397,91921,609432979,39700769951
1,Y,Y,52.2999999999999972,"""""",02,08,430682,241.245000000000005,3133.55099999999993,408.612000000000023,49,,,,,,,,,,,,,326,936,,,,,,,7614423,58745823,,,415,1088,,,9000,1969,208,826,1216912,29960333,20986,618490,2666946,69865328,,,260138,5323390,12840,110520,,,2231084,7789427,566801,981086,,,,,,,4263708,162877297,76536,13392,,,18740797,3326232799
1,Y,Y,28.3999999999999986,苹果,02,05,429005,394.307999999999993,3194.73100000000022,244.230999999999995,26,,,,,,,,,,,,,171,383,26000,49844,,,,,1363423,4240146,,,,,,,,,276729,1890685,,,991,591,,,,,765538,904029,7,1344,,,258928,2546896,11000,26340,,,,,,,157840,1380243,109000,358928,,,2236247,121789675
1,Y,Y,73.2999999999999972,IQOO,01,06,360622,,,,,,,,,,,,,,,0,60,196835,623525,,,,,,,1222928,3992338,,,12282,3653,,,,,256701,7248620,51887476,607501878,26596401,118577758,2602137,155957480,204004,4979780,28640833,230676603,59350,73749,26817,767458,71474389,46937286,1038814,1764134,36074,1339,,,59,1746,68107917,127938840,348911,2027571,3000,2295,459058634,13794965140
1,Y,Y,46,苹果,02,05,350583,1226.06099999999992,5900.40800000000036,22.3470000000000013,49,,,,,,,,,,,,,76015,14053,965,1904,,,,,287931,269491,,,12808173,13834663,,,14,1312,9547,361570,2367226,37407530,2069235,9869506,66000,7980,,,43128965,8476243,143,1914,,,92114657,46526187,350587,308560,1469000,263938513,,,670,249861,5407131,2921084,2633681,7652534,,,136751985,1952614346
1,Y,Y,48.5700000000000003,华为,02,10,412721,471.302999999999997,2636.84299999999985,484.663000000000011,89,,,,,,,50,222,,,,,7743,53482,211318,108102,,,18000,70329,54196,60476,,,147126,52749,,,,,1695,16834,185033,1296961,1327308,250618,95652,240915,,,575272,614373,3485,35288,517,444338,83916869,50938740,1325795,3068811,,,,,,,1397206,41925621,415989,745559,,,326724786,11383241834
1,Y,Y,31.3000000000000007,苹果,01,05,350784,1507.80700000000002,10627.9650000000001,83.4740000000000038,57,,,,,,,14029,100742,,,,,2455,146344,,,,,,,3533308,17976982,,,30108,913,,,1,344,47,239,1913916,115819863,469087,3528740,13433808,38069520,55969,3401982,1029551,1586701,1,235,23832,1128,12396496,8859108,67584,209317,,,,,4,836,692734,7472631,2293,8104,,,84775900,3883496267
1,N,Y,119,苹果,02,07,350423,1054.00600000000009,5930.29500000000007,33.6569999999999965,166,,,,,,,,,,,,,384851,2578237,9733,1746458,,,,,4206537,16253552,,,19846,481123,,,,,79887,1567308,366769,9356106,1338731,9664247,2870501,47165426,32000,900,2708005,6590606,311329,1159919,,,12813309,34832793,38977,1222588,145,4050,,,,,8838190,111329732,238784,1572925,,,16262086,1102179335
1,Y,Y,61.1000000000000014,苹果,02,07,350623,852.66700000000003,6637.90200000000004,54.411999999999999,51,,,,,,,422244,25908299,,,,,65936,47645,4,924,,,,,3270458,32117597,,,277,1093,,,,,192773,2404331,2242126,159853973,869477,24797413,219262,63519,11405,54626,12491869,222567293,469,13581,,,1936164,6452793,67485,2020397,223,2863,,,221000,2751774,4503284,69147375,105128,2973514,4000,16371,17926018,725279396
1,N,Y,39,苹果,01,08,350821,820.265999999999963,2088.20600000000013,112.849999999999994,286,,,,,,,135145,415025,,,,,10151,10963,,,,,,,228505,474892,,,54812,298019,,,34,312,3642437,2187778,59354539,380972650,2079292,14564160,105366,880359,,,33648999,78593423,7000,8560,,,14007975,11340267,35085696,263334305,,,,,,,6146708,77887326,323860,2505415,,,95598746,7118064293
1,Y,Y,49.1000000000000014,苹果,02,07,440582,816.613000000000056,4212.6850000000004,56.054000000000002,111,,,,,,,20273,21840,,,,,123156,11740,,,,,,,25249358,124720273,,,1186297,46035133,,,12944,21911,456261,75197820,24851910,366850685,2645266,28241271,13794208,76485009,,,8491973,106574992,34849,58881,,,7143329,72474754,230135,169878,2617,24453,,,,,5306296,80780390,80072,161505,,,41134521,1188660541
1,N,Y,38.8999999999999986,苹果,01,05,350822,887.393000000000029,9535.75,237.393000000000001,56,,,,,,,715033,29593667,,,,,435564,683402,53,437,,,14000,3399846,11106991,41497890,,,110589,21881,,,2549,5340,13895617,17473299,4063556,219795932,1544005,5280558,696265,1727008,15000,2540,10638808,56913164,,,8000,106922,130332761,286278507,3007641,3358637,7397,2261,,,,,16181776,159266793,121652,1459709,,,255192502,24086960711
1,Y,Y,31.1999999999999993,苹果,02,06,350628,859.375,7549.375,61.2749999999999986,40,,,,,,,5391238,162402714,,,,,21112748,7575923,,,,,,,5735002,41071945,,,5116648,1692675,,,238061,4172744,962261,18460415,48505810,1755874696,8980416,196850444,10789583,128996250,,,15010852,108479411,,,547933,23914490,9227448,20168641,335903,398064,3005,1636,,,1081,16963,24328153,215876224,948866,23249468,170,6204,138470678,9452274479
1,N,Y,51,苹果,01,07,350822,689.351999999999975,5598.73099999999977,107.843000000000004,108,,,,,,,,,,,,,94740,4812,1266,11238,,,,,1289150,7611556,,,8074,249630,,,,,189204,3142304,1396033,263679142,84285,831509,239301,10279033,,,1916944,25427152,14142,57569,,,69027,25708,86770,425927,33634,20953,,,,,328860,24476293,40378,74209,,,17069701,3811403909
1,Y,Y,61.4399999999999977,IQOO,01,07,350725,530.548000000000002,5381.81700000000001,507.677000000000021,93,,,,,,,8497101,287180953,,,315,434,1774402,44409747,939600,10606024,,,,,11481163,181425439,,,1579644,11925675,,,61,152,886454,1066902,20226982,1388097512,1243407,5135369,6172478,60966025,,,4622896,30780143,,,,,21608029,21969430,2123847,105445861,1,280,,,1,290,75682328,78764937,136889,11722,,,123894737,14504151697
1,N,Y,179.099999999999994,HONOR,01,11,362330,2920.91300000000001,32259.130000000001,69.6740000000000066,46,,,,,,,689313,456116,,,,,7884712,267892598,,,133000,451168,,,806316,5874860,,,377443,85614,,,299534,1970312,503764,790435,6921802,21859443,856255,1522720,605611,697214,8801,660,3068564,5340578,1366971,581008,,,22621420,36250167,7727204,8998066,23434392,81452749,5000,302260,1,214,4145780,42352211,67094,2298833,280052,1287940,167023025,12031212100
1,Y,Y,36,苹果,02,06,350322,693.809999999999945,6129.15499999999975,154.516999999999996,58,,,,,,,273576,1617780,,,,,75862,2435994,,,,,,,18318663,157127029,,,2409,3473,,,,,362717,12853269,45525521,636355211,2813823,36998726,4367734,53248070,,,4458172,41354323,,,,,690227,2643488,51991,480536,,,,,,,10327409,173615730,75125,175504,11000,130514,25674771,315550972
1,Y,Y,53,维沃,01,07,220821,1329.00600000000009,3488.50500000000011,98.757000000000005,321,,,,,,,160,272,,,2,194,1828475,1197211,3290,2669,,,170,312,963970,5759306,,,618961,368819,,,255082,47084,14918,4835,2886497,11241150,377301067,325387098,200319,108159,125,598,3028464,8642665,105000,35864,,,2009343,1650235,3834344,18000597,144,1253,,,36,386,8990105,22277698,6407527,1343892,,,309114592,9630022832
1,Y,Y,80.5,华为,01,06,222405,577.456000000000017,2864.654,297.199000000000012,136,,,,,,,92536,7155,,,813,1763,8106735,15327045,43982,795,,,426,912,5210404,38821800,,,210098,155756,,,954418,98925,70877698,10637347,22784256,787213791,9581991,26900150,4188123,69390189,12805,312,140698422,1777259835,34254,751986,51,375,14655190,40589937,141021475,2237291567,5712,580619,,,0,96,21503805,143971814,117866,17423,747040,2296093,454652380,14438899260
1,Y,Y,128,苹果,01,08,350206,613.928999999999974,4433.28600000000006,251.75,28,,,,,,,,,,,,,1073127,1093447,19000,144535,,,,,1866389,7864719,,,140738,1220048,,,,,770486,3976930,15926186,54752164,279987,980339,2916816,17292310,,,11287922,12956124,580,13447,,,212709,4838057,570142,252149,700801,11380260,,,197550,20168,3112915,35689016,1193,59707,520,296798,339426180,7006791475
1,Y,Y,33.6400000000000006,华为,01,10,440102,1630.33300000000008,8315.33300000000054,22.25,12,,,,,,,41953,18072,,,,,4667215,119204259,772105,935962,,,,,2370495,257868686,,,250854,819437,,,,,86021,386930,23348754,375524479,2199269,72765348,576068,4911717,34000,136514,10911608,119745135,5559,115878,,,80780842,94180933,788887,19181567,91,10484,,,27123,246194,8261707,34293141,669101,2227080,476180,24976906,136483538,7050936427
1,Y,Y,67.2000000000000028,"""""",02,05,350625,842.407000000000039,3783.95100000000002,214.60499999999999,81,,,,,,,193,1940,,,120000,655711,36714,2016693,,,,,,,9282692,47555351,,,572672,621201,,,234408,2423,427905,6675467,17334387,509564883,6164525,83642811,7630958,138136928,,,5346861,299327506,340,6668,,,19589321,24932919,97903,403408,,,10000,8364,192758,6429529,9961432,95173750,190504,2013220,,,156183912,14033684421
1,N,Y,100,维沃,01,07,522226,2703.69999999999982,7213.85000000000036,1229.29999999999995,20,,,2,347,,,10608,8963,,,,,11012672,983465080,557,2746,,,,,3128780,15722618,,,180451,36826,,,443025,8945080,123548,69715,10248981,99024936,708296,2911063,5409650,141561825,,,14454467,97251804,11890,147741,0,52,56918549,65056826,1069082,2279799,198801,36917,,,1627,11597,14073826,28665450,2098658,23941977,828816,799870,726257539,67924625782
1,Y,Y,129.300000000000011,IQOO,01,05,341225,1559.12599999999998,3319.86900000000014,175.015999999999991,183,,,,,,,1181359,5224536,,,4142,8480,8644190,11788638,75864,2705072,,,,,321769,17587461,,,45370,17077,,,1,232,453696,4184761,1722800417,5962729507,24928758,210320759,732698,137170,50,210,15097716,14040934,315781,8302583,,,1402941,3930936,49116141,81477362,127045411,5049880486,,,75013,986,126870113,1077865649,1171003,2650821,,,66019792,830434354
1,Y,Y,41.7999999999999972,欧珀,01,07,350681,921.30600000000004,1227.85500000000002,199.451999999999998,62,,,,,,,,,,,,,262442,529401,,,,,,,161736,89097,,,42314,10830,,,277382,4644,343,782,1998365,4673401,302334,104561,1230968,440162,,,1311716,3488707,196,15508,,,424460,671962,1180249,815263,,,,,,,661159,5897040,,,,,16703659,241665266
1,Y,Y,36,XIAOTIANCAI,02,08,350206,564.385999999999967,1963.57899999999995,38.5260000000000034,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734000,722040,246,346824,,,,,,,25947,252695,,,,,987,11945,,,,,,,95000,54640,,,,,,,63982,7329
1,Y,Y,62.8599999999999994,红米,02,05,350204,3205,43749.3329999999987,41.3329999999999984,6,,,,,,,,,,,,,161,925,,,,,,,416825,693057,,,122405939,253777166,,,,,8159772,188984864,2798743,122040719,386898,574438,16687927,66122634,,,45862571,18351326,42441,78678,,,9841065,8495627,1331261,2387585,,,,,0,107,2613542,60660333,2642,272,,,48124908,1997007680
1,Y,Y,53.1000000000000014,华为,01,09,350825,1446.38000000000011,12052.4349999999995,302.598000000000013,92,,,,,,,231316,3859544,1865,1424,,,472751,14372237,2457,259902,,,,,747320,1877766,,,519,3293,4,756,,,11078387,16257482,19303044,206086605,673182,9405781,1733380,36325387,,,4089836,5271625,75438,1140639,,,20646753,34056260,2211443,5118356,,,,,1000,10074,14992176,84467851,305707,347836,245632,131999,169188578,5093143062
1,Y,Y,39,欧珀,02,08,411024,3207.76899999999978,6608.61499999999978,11.6539999999999999,26,,,,,,,,,,,,,,,,,,,,,423116,372698,,,1020217,2109167,,,534216,47223,9909,664,808396,6215366,146,9355,315797,103718,,,2386029,3345507,,,,,976290,902825,117001,3934,44,92,,,1,300,162178,203656,855875,1270403,,,19416611,14367401
1,Y,Y,23,欧珀,02,08,230305,1556.89300000000003,5108.85699999999997,37.1069999999999993,28,,,1,624,,,143974,92343,,,,,117979,409013,4,1061,,,,,14808598,366073081,,,891875,4570975,,,,,342245,1762618,79848552,278799413,2401640,16494137,9570287,117275971,45033,14068,8247622,49738944,36849,1274554,,,10774218,50642087,679174,831877,1471048,76506936,,,,,11305436,197645675,527923,1874017,,,61095378,4179051866
1,Y,Y,29.1000000000000014,苹果,02,06,445121,1360.93499999999995,7172.90300000000025,61.4519999999999982,31,,,,,,,,,,,,,45035,252905,,,,,,,1942498,8790997,,,43663,710692,,,,,231092,298532,3761061,63285002,261128,488087,829318,29737071,,,606520,20415096,1166,44101,,,679983,229998,154778,642255,,,,,,,516443,1134278,,,,,20567219,1014791648
1,Y,Y,5.79999999999999982,华为,02,05,362401,1233.1880000000001,3961.80000000000018,21.1179999999999986,85,,,,,,,,,,,,,,,,,,,,,,,,,83627,26349,,,,,,,45040,45862,26002,8905,6904,1320,,,,,,,,,,,,,,,,,,,84514,27098,,,,,680,7221
1,N,Y,17,华为,01,08,522229,1258.61999999999989,799.859000000000037,22.338000000000001,71,,,,,,,543143,421153,,,,,1771,33235,,,,,,,1421043,3274393,,,493855,20849900,,,401,6232,697,59585,7487391,237110793,773613,2347413,2267240,20488914,11645,50231,2650130,7009297,4408,17429,,,11837093,56587499,1061581,1404009,0,60,,,,,1613283,12735244,15000,452,,,44203887,2479939629
1,Y,Y,26,苹果,02,07,220181,431.413999999999987,2857.44300000000021,163.186000000000007,70,,,,,,,1404008,7661896,,,,,20664,46389,,,,,,,95428,286259,,,85400,56879,,,,,131964,700776,1464136,49950132,698863,13004236,1507954,2956859,,,3554617,13990862,80020,29647,,,23533076,59375890,16148,189880,513,4384,,,,,2534560,52206349,,,,,105421182,9284008386
1,Y,Y,49.1700000000000017,华为,01,07,411024,4072.96599999999989,27141.773000000001,281.605000000000018,119,,,,,,,58786,103963,,,,,33390,50447,155377,1823194,,,,,318943,41762252,,,111656,195917,,,10459,3405343,161022,6780584,3789898,44753880,1035871,6557643,8805,20415,,,1990236,8364344,2681508,1587263,107,461940,130185627,266083267,7021645,15213702,3,631,,,100000,9114810,5517712,97658269,17914,5312,,,353108711,35957411369
1,Y,Y,36.75,苹果,02,09,413028,733.053999999999974,2069.96399999999994,21.3039999999999985,56,,,,,,,17,3297,,,,,238,1068,,,,,,,,,,,72,356,,,,,,,70,900,,,349,19935,,,1589,51355,,,,,257000,558721,,,,,,,,,5001,22004,,,,,1621593,58565631
1,N,Y,53.1000000000000014,小米,02,06,522226,494,1792.28600000000006,18.9289999999999985,14,,,,,,,15075,312,,,15037,329180,1,382,,,,,,,884775,18311027,,,594611,287382,,,277236,23758,38003,206306,3542262,53674855,206164,2254512,697771,5393521,,,5663737,76431232,65989,16781,,,22104939,22616814,294623,1871880,,,,,,,8374439,17448466,62002,23027,,,43678986,3961530180
1,Y,Y,88,小米,01,06,350783,695.27800000000002,2534.77799999999979,12.6669999999999998,18,,,,,,,,,,,,,135,724,,,,,,,225784,3307997,,,49127828,12080687,,,,,16522,6030,6,442,151000,518862,,,,,6676346,4214218,30282,9900,,,2462131,4919317,383485,634969,,,,,,,5671423,175499973,,,,,9237346,546188501
1,Y,Y,18.3999999999999986,IQOO,01,06,350121,4219.75,4862.32099999999991,16.9289999999999985,28,,,,,,,22470,1408,,,,,21,1539,,,,,,,531032,1429020,,,198420,27423,,,11000,2020,21725,443277,5645235,240888419,2610072,63228242,4253596,18011629,,,2932597,21207121,4613,7633,,,59825966,138310869,180416,608339,,,,,4450,2380,2053307,44853100,36406,11708,4,640,52916550,1124529289
1,Y,Y,22,欧珀,02,09,350524,873.743000000000052,7935.77099999999973,1138.74299999999994,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,168
1,Y,Y,69.9000000000000057,苹果,02,05,350821,920.811000000000035,3653.6840000000002,133.515999999999991,95,,,,,,,290666,20084318,,,,,36468,946467,60,434,,,,,1992107,9486375,,,358,9716,,,,,24047,84989,3213609,82117096,831501,8736100,6957147,35402210,,,1189423,20195525,37812,359249,,,4641039,20621426,50622,235110,83001,6837,,,,,4509668,50820062,31192,56653,1597692,16123862,42516944,1598984335
1,Y,Y,127,欧珀,01,07,410527,1320.72900000000004,11048.9789999999994,35.0210000000000008,48,,,31000,2355,,,89707,71866,,,16000,3402,11112772,250696303,405466,547441,16,1692,,,334860,1822162,,,636634,167496,,,170952,13163,1014257,3398717,7060072,27406952,83214,45785,132420,2916569,882197,195038,50913099,155365981,1180449,431932,,,13604632,32038264,54840990,53030820,265558349,8233098318,,,88000,4573,3865172,33124302,2451503,959370,31143,7143,151722970,1837241338
1,Y,Y,214,HONOR,01,06,510525,1018.48000000000002,2319.53900000000021,170.509999999999991,102,,,,,,,1633,4503,,,72,392,5922480,56540169,2580,361,,,,,6106506,5361197,,,5214179,308146815,,,114153,58633,8612906,3461628,26126250,494997196,1033881192,1598634759,1924910,1803210,,,23437483,229302510,73966,726322,110,440,14086470,25966935,4127911,77562706,8482,5542,,,14789,134152,42877345,79411658,1443903,573453,,,514001751,46976236445
1,N,Y,10,荣耀,02,10,522226,917.25,6822.58299999999963,675.25,12,,,,,,,,,,,,,1546270,829771,4103,151805,,,,,469899,510410,,,98876,6317,,,,,10413,1400,1084470,2578514,812294,303157,374435,32180,,,5808933,86379509,189976,97743,,,64462509,42978148,447070,1273641,,,,,,,1239784,612076,127723,13929,,,1046823620,25364183528
1,Y,Y,117.200000000000003,苹果,02,05,622826,552.683999999999969,3839.3159999999998,51.8419999999999987,19,,,,,,,,,,,,,34130,9957,,,,,,,93127,4783507,,,148,2478,,,,,26507,882625,2326987,160842896,3269672,81088594,6462025,44575738,,,259819,7409974,0,113,,,15884998,16999821,112938,5634150,,,,,,,2243990,48141272,37033,2546,,,178836997,37949598419
1,Y,Y,28.5799999999999983,小米,02,09,350128,634.655999999999949,4903.34400000000005,37.1090000000000018,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,604,,,,,,,0,604,,,,,,,,,,,,,32,4124
1,Y,Y,71,华为,02,09,350500,153.423000000000002,872.346000000000004,69.7879999999999967,52,,,,,,,1090,1203,,,,,14814,178741,,,,,,,28278,34572,,,1729281,750279,,,67282,2540,113236,327864,11064259,44952745,1277877,71813365,1104240,4433511,,,3104890,9231839,14062,598589,,,10030335,38491902,622985,527295,160,1499,,,,,8453690,221862282,25518,2105,,,303188805,21411604378
1,Y,Y,101.900000000000006,华为,01,09,350628,790.337999999999965,7588.91299999999956,264.637999999999977,80,,,,,,,7254,2634,,,,,2819274,33609950,53372,1078833,,,,,74108,24693,,,243509,58255,,,752,8424,226288,27168762,1069761,1521149,195359,59944,928896,27727898,,,2076958,10364826,306480,1098555,,,942026,3923570,5982908,21663264,,,,,8722,1009576,10483062,10646606,15000,312,118238,125182,107755230,7754500766
1,Y,Y,22,荣耀,01,05,350722,668.66700000000003,9019.31099999999969,63.1330000000000027,45,,,,,,,,,,,,,,,,,,,,,241038,3450127,,,,,,,36000,47025,,,65633,5158,,,,,,,,,,,,,,,,,,,,,,,4117,34902,,,,,5280286,243369603
1,Y,Y,10,小米,01,07,362427,805.677999999999997,3301.84700000000021,400.762999999999977,59,,,,,,,,,,,,,3136006,170081909,231720,7673821,,,,,711672,57274621,,,136837893,1064703978,,,3328,642383,35852795,6404406,16080662,226161834,4122400,12738043,1965421,3899083,,,178606403,123933657,77250,23349,57722,1072261,65476269,40608226,55844700,169627869,47087,4962529,,,,,65802527,182594061,107489,4850713,,,451355357,34360961092
1,N,N,34,欧珀,02,05,522226,2618,2315,3,1,,,,,,,309359,3222234,,,,,220199,119603,1502107,350670,,,,,814935,24413390,,,665622,859094,,,1008777,80209,4072331,315967378,7219474,126027570,19546149,44640213,929482,3004517,2,395,26477616,285091006,505404,423769,,,42133300,61155272,5560833,2501042,197,4691,,,284,1198,17042265,274882741,1610384,93813964,182,1280,679988027,40434881253
1,N,Y,105.5,苹果,01,06,350624,784.705000000000041,2795.86400000000003,121.097999999999999,132,,,,,,,184602,4697685,,,,,144241,2946974,248,2016,,,,,555994,7013679,,,658321,202541,,,,,2086510,1757869,14622575,181778689,481450938,569555696,2067159,18068825,,,11978321,156086241,69400,380221,,,27046359,50817248,98331,552531,,,,,2,451,13240462,83641467,152000,65439,2000,25366,128156551,7490330991
1,Y,Y,56,红米,01,08,350681,825.802000000000021,1891.88799999999992,243.138000000000005,116,,,,,,,162888773,341313352,,,182,8233,45,180,215,7828,,,,,19000,3412,,,41102224,39099224,,,110,5562,203921,141343,1179634,4028291,28,272,65,160,0,60,99210262,723293723,1,292,,,32136,75063,846,26996,,,,,,,184028,66994,150045,116593,,,4339380,11934661
1,Y,Y,105,维沃,01,06,522229,1949.55899999999997,6853.48499999999967,151.925999999999988,68,,,,,,,,,,,,,,,6,456,,,,,111361,498045,,,53000,8652,,,17941,702666,56845,672124,6322790,367198945,185968,233156,1748360,54294753,,,1618987,15021078,,,,,7235256,4333942,34032,104302,,,,,,,14140415,52341782,918392,24131811,,,94846566,7195231009
1,Y,Y,5,小米,01,07,350426,1090.61400000000003,4141.54500000000007,17.9770000000000003,44,,,,,,,,,,,,,271,1144,542623,19699,,,,,21185,126830,,,43404837,55744263,,,,,274923,452479,65050,10276,1030011,203388,,,,,33474689,31594891,575956,385157,,,45588,565133,274730,960867,,,,,,,2333553,3498119,,,,,4664552,19890405
1,Y,Y,36,苹果,02,10,421083,1708.84699999999998,14720.2199999999993,44.1859999999999999,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40475,651106,,,,,,,96463,311599,,,,,0,40,2000,371,,,,,,,,,,,,,221791,2181199
1,Y,Y,40.2000000000000028,苹果,02,08,432503,492.189000000000021,6474.68900000000031,159.419000000000011,74,,,,,,,555403,13756236,,,2,217,169882,4191108,,,,,,,1873914,107410799,,,222801,6848,,,,,30901,3289232,54780727,2363637824,7178360,11455175,113957,9171476,,,2777187,36578163,,,,,96744066,98923335,379493,4743638,,,,,4,993,9818109,64266479,369055,4486483,,,322893542,29307754417
1,Y,Y,128,苹果,01,10,350403,706.958999999999946,5169.22099999999955,99.0819999999999936,122,,,3000,380669,,,591289,37320842,,,,,63006,2670221,3000,232929,,,,,2341390,156910593,,,485307,480981,,,,,29703,2698710,6484848,342225566,581151,3113847,296945,9828544,,,1207056,13887152,161976,1256703,,,647413,10229797,298967,358187,1001,7489,,,,,2875412,50307165,12383,1836942,24994,299360,22802704,1890659909
1,Y,Y,71.4000000000000057,苹果,02,07,350702,303.22199999999998,2398,1800.77800000000002,9,,,,,,,17574,67788,,,,,6,657,,,,,,,1382263,4345182,,,6536772,67418882,,,,,3073496,2658540,24652301,85187944,545907433,127810403,965871,7758204,,,3235285,29480438,4000,9320,,,4626785,6584425,359249,1399547,1000,1877,,,291,1471,2877149,4753374,769746,1706100,,,41001057,2090194252
1,Y,Y,38.1000000000000014,苹果,01,06,350681,2692.28800000000001,10301.0499999999993,179.669000000000011,160,,,,,,,,,,,,,612,992911,18,383,,,,,206024691,1487826956,,,,,,,3665,792,2069,341602,1217,3219,92434,41579,48293275,906141906,,,107396,1577743,1208,16922,,,1823454,482131,42198,446549,,,,,,,278492,1081995,,,,,11083243,989815522
